0.05,0.045019,0.43248,-0.461
0.0501,0.065741,0.42073,-0.47018
0.0502,0.086357,0.40815,-0.47888
0.0503,0.10674,0.39477,-0.48702
0.0504,0.12677,0.38067,-0.49454
0.0505,0.14632,0.36592,-0.50135
0.0506,0.16528,0.35059,-0.50739
0.0507,0.18359,0.33473,-0.51262
0.0508,0.20122,0.31839,-0.51698
0.0509,0.21816,0.30159,-0.52047
0.051,0.23448,0.28436,-0.52308
0.0511,0.25027,0.2667,-0.52486
0.0512,0.2656,0.24861,-0.52586
0.0513,0.2806,0.23011,-0.52616
0.0514,0.29534,0.21123,-0.52584
0.0515,0.30994,0.19199,-0.52497
0.0516,0.32444,0.17242,-0.5236
0.0517,0.33886,0.15258,-0.52177
0.0518,0.35319,0.1325,-0.51949
0.0519,0.3674,0.11224,-0.51675
0.052,0.38141,0.091863,-0.51351
0.0521,0.39515,0.071427,-0.50971
0.0522,0.40851,0.05101,-0.50527
0.0523,0.42137,0.030685,-0.50011
0.0524,0.4336,0.010522,-0.49411
0.0525,0.44508,-0.0094292,-0.48716
0.0526,0.45573,-0.029134,-0.47916
0.0527,0.46546,-0.048584,-0.47002
0.0528,0.47425,-0.067786,-0.45969
0.0529,0.4821,-0.086768,-0.44815
0.053,0.48906,-0.10555,-0.43544
0.0531,0.49519,-0.12418,-0.42161
0.0532,0.50059,-0.14265,-0.40677
0.0533,0.50533,-0.161,-0.39104
0.0534,0.50953,-0.17922,-0.37457
0.0535,0.51327,-0.19731,-0.35749
0.0536,0.51662,-0.21525,-0.33994
0.0537,0.51965,-0.23304,-0.32203
0.0538,0.52241,-0.25063,-0.30387
0.0539,0.52489,-0.268,-0.28556
0.054,0.52709,-0.28508,-0.26717
0.0541,0.52894,-0.30179,-0.24874
0.0542,0.53035,-0.31807,-0.23029
0.0543,0.53121,-0.33386,-0.21181
0.0544,0.53138,-0.34911,-0.19327
0.0545,0.53074,-0.36377,-0.17462
0.0546,0.52917,-0.37779,-0.1558
0.0547,0.52657,-0.39118,-0.13676
0.0548,0.52288,-0.40393,-0.11746
0.0549,0.51805,-0.41606,-0.097875
0.055,0.51208,-0.4276,-0.078008
0.0551,0.50498,-0.43856,-0.057885
0.0552,0.49679,-0.44898,-0.037554
0.0553,0.48759,-0.45889,-0.017074
0.0554,0.47744,-0.46832,0.0034789
0.0555,0.46644,-0.4773,0.024016
0.0556,0.45468,-0.48584,0.044445
0.0557,0.44226,-0.49396,0.064674
0.0558,0.42926,-0.50166,0.084605
0.0559,0.41576,-0.50891,0.10416
0.056,0.40182,-0.51567,0.12326
0.0561,0.38745,-0.5219,0.14189
0.0562,0.37266,-0.52754,0.16001
0.0563,0.35744,-0.53254,0.17764
0.0564,0.34174,-0.53684,0.19482
0.0565,0.32553,-0.54041,0.2116
0.0566,0.30877,-0.54322,0.22803
0.0567,0.29142,-0.54526,0.24417
0.0568,0.27346,-0.54651,0.26006
0.0569,0.25489,-0.54697,0.27572
0.057,0.23574,-0.54666,0.29119
0.0571,0.21605,-0.54559,0.30647
0.0572,0.19589,-0.5438,0.32157
0.0573,0.17536,-0.54131,0.33643
0.0574,0.15457,-0.53815,0.351
0.0575,0.13364,-0.53435,0.36521
0.0576,0.11273,-0.52993,0.37897
0.0577,0.09195,-0.52488,0.39219
0.0578,0.071415,-0.51918,0.4048
0.0579,0.051207,-0.51279,0.41672
0.058,0.031373,-0.50564,0.42787
0.0581,0.011923,-0.49767,0.43824
0.0582,-0.0071617,-0.48883,0.44781
0.0583,-0.025925,-0.47906,0.4566
0.0584,-0.044434,-0.46835,0.46463
0.0585,-0.062763,-0.45668,0.47196
0.0586,-0.080987,-0.44407,0.47864
0.0587,-0.099178,-0.43053,0.48475
0.0588,-0.1174,-0.41611,0.49033
0.0589,-0.13568,-0.40086,0.49544
0.059,-0.15404,-0.38484,0.50012
0.0591,-0.17248,-0.36812,0.50441
0.0592,-0.19094,-0.3508,0.50832
0.0593,-0.20936,-0.33298,0.51184
0.0594,-0.22762,-0.31474,0.51494
0.0595,-0.24561,-0.29619,0.51758
0.0596,-0.26319,-0.27742,0.51968
0.0597,-0.28024,-0.25849,0.52117
0.0598,-0.29667,-0.23946,0.52196
0.0599,-0.3124,-0.22038,0.52196
0.06,-0.32738,-0.20127,0.5211
0.0601,-0.34157,-0.18212,0.51932
0.0602,-0.35497,-0.16294,0.51659
0.0603,-0.36762,-0.14372,0.51286
0.0604,-0.37955,-0.12443,0.50814
0.0605,-0.39085,-0.10505,0.50243
0.0606,-0.4016,-0.085552,0.49576
0.0607,-0.41188,-0.065924,0.48816
0.0608,-0.42178,-0.046155,0.47969
0.0609,-0.43138,-0.026253,0.4704
0.061,-0.44072,-0.0062406,0.46034
0.0611,-0.45662,0.9449,0.45678
0.0612,-0.47244,1.5293,0.45187
0.0613,-0.48806,2.0682,0.44662
0.0614,-0.50374,2.5747,0.44172
0.0615,-0.52374,3.0296,0.43937
0.0616,-0.54271,3.4674,0.43512
0.0617,-0.55586,3.9263,0.42712
0.0618,-0.57016,4.3913,0.42042
0.0619,-0.58778,4.8622,0.41577
0.062,-0.60156,5.3693,0.40893
0.0621,-0.61264,5.908,0.40055
0.0622,-0.62595,6.4494,0.39332
0.0623,-0.63875,6.9932,0.38547
0.0624,-0.64979,7.531,0.37638
0.0625,-0.66258,8.0415,0.36787
0.0626,-0.67428,8.5456,0.35782
0.0627,-0.68001,9.0805,0.34375
0.0628,-0.6834,9.6418,0.32835
0.0629,-0.688,10.219,0.31373
0.063,-0.69143,10.818,0.29872
0.0631,-0.69477,11.418,0.28432
0.0632,-0.70171,11.993,0.27248
0.0633,-0.7093,12.549,0.2613
0.0634,-0.71512,13.089,0.24939
0.0635,-0.72218,13.58,0.23861
0.0636,-0.72914,14.011,0.22825
0.0637,-0.73181,14.407,0.21618
0.0638,-0.73362,14.772,0.20447
0.0639,-0.73711,15.114,0.19473
0.064,-0.73686,15.467,0.18401
0.0641,-0.73197,15.843,0.17188
0.0642,-0.72843,16.223,0.16149
0.0643,-0.72486,16.607,0.15196
0.0644,-0.716,17.01,0.14004
0.0645,-0.70398,17.416,0.12667
0.0646,-0.69088,17.81,0.11297
0.0647,-0.67299,18.2,0.097033
0.0648,-0.65162,18.572,0.079676
0.0649,-0.63247,18.9,0.064272
0.065,-0.61462,19.193,0.050301
0.0651,-0.59483,19.468,0.035984
0.0652,-0.57577,19.719,0.022727
0.0653,-0.55858,19.942,0.011141
0.0654,-0.5399,20.149,-0.00070829
0.0655,-0.52006,20.33,-0.01259
0.0656,-0.50184,20.469,-0.023136
0.0657,-0.48358,20.577,-0.033422
0.0658,-0.46432,20.665,-0.044042
0.0659,-0.44667,20.724,-0.053482
0.066,-0.43036,20.755,-0.062088
0.0661,-0.41299,20.774,-0.071159
0.0662,-0.39596,20.779,-0.079866
0.0663,-0.3795,20.776,-0.088145
0.0664,-0.35988,20.783,-0.09822
0.0665,-0.33672,20.801,-0.11013
0.0666,-0.31332,20.812,-0.12205
0.0667,-0.28938,20.813,-0.1342
0.0668,-0.26428,20.799,-0.14692
0.0669,-0.2407,20.754,-0.15868
0.067,-0.21937,20.671,-0.16916
0.0671,-0.19719,20.559,-0.1801
0.0672,-0.17452,20.414,-0.19119
0.0673,-0.15367,20.225,-0.20107
0.0674,-0.13308,20,-0.21074
0.0675,-0.11151,19.75,-0.22083
0.0676,-0.091553,19.47,-0.22996
0.0677,-0.073444,19.167,-0.23814
0.0678,-0.054932,18.858,-0.24677
0.0679,-0.037122,18.539,-0.2553
0.068,-0.021661,18.203,-0.26303
0.0681,-0.0058468,17.862,-0.27153
0.0682,0.01202,17.524,-0.28176
0.0683,0.030243,17.182,-0.29272
0.0684,0.049274,16.837,-0.30444
0.0685,0.07073,16.492,-0.31742
0.0686,0.09238,16.137,-0.33008
0.0687,0.11221,15.763,-0.34071
0.0688,0.13184,15.375,-0.3497
0.0689,0.1519,14.975,-0.35728
0.069,0.17086,14.557,-0.36269
0.0691,0.18945,14.122,-0.36611
0.0692,0.20883,13.671,-0.36805
0.0693,0.22747,13.197,-0.36743
0.0694,0.24451,12.699,-0.36326
0.0695,0.26111,12.184,-0.35582
0.0696,0.27664,11.653,-0.345
0.0697,0.28989,11.102,-0.33052
0.0698,0.30185,10.541,-0.31356
0.0699,0.31325,9.9751,-0.29538
0.07,0.32355,9.4056,-0.27648
0.0701,0.33402,8.8431,-0.25811
0.0702,0.34621,8.2996,-0.24156
0.0703,0.35898,7.772,-0.22631
0.0704,0.37132,7.2549,-0.21181
0.0705,0.38412,6.75,-0.19845
0.0706,0.39658,6.2514,-0.18569
0.0707,0.40715,5.7492,-0.17257
0.0708,0.41711,5.2446,-0.15977
0.0709,0.42771,4.7392,-0.14796
0.071,0.43739,4.2238,-0.13623
0.0711,0.44571,3.6963,-0.1243
0.0712,0.45402,3.1644,-0.11295
0.0713,0.46159,2.6295,-0.10169
0.0714,0.46668,2.0907,-0.089553
0.0715,0.47013,1.5567,-0.076934
0.0716,0.47253,1.0321,-0.064093
0.0717,0.47251,0.51137,-0.050198
0.0718,0.47027,-0.0036897,-0.035405
0.0719,0.46783,-0.50454,-0.020816
0.072,0.4653,-0.99099,-0.0064876
0.0721,0.46212,-1.4642,0.0078398
0.0722,0.45916,-1.9184,0.021607
0.0723,0.45646,-2.3519,0.034815
0.0724,0.45253,-2.7692,0.048221
0.0725,0.44744,-3.1675,0.061698
0.0726,0.44204,-3.5412,0.07471
0.0727,0.43585,-3.8931,0.087523
0.0728,0.42865,-4.2273,0.1002
0.0729,0.42128,-4.5448,0.11223
0.073,0.4134,-4.8516,0.12386
0.0731,0.40406,-5.1552,0.13562
0.0732,0.39362,-5.4548,0.1473
0.0733,0.38224,-5.7491,0.15888
0.0734,0.36885,-6.0403,0.17102
0.0735,0.3535,-6.3249,0.18372
0.0736,0.33709,-6.5951,0.19652
0.0737,0.31944,-6.8473,0.20959
0.0738,0.30066,-7.077,0.22293
0.0739,0.28211,-7.2748,0.23575
0.074,0.26405,-7.4388,0.24797
0.0741,0.24553,-7.5742,0.26017
0.0742,0.22677,-7.6824,0.27219
0.0743,0.20832,-7.7637,0.28374
0.0744,0.18939,-7.8241,0.29528
0.0745,0.16996,-7.8656,0.30678
0.0746,0.15127,-7.8842,0.31751
0.0747,0.13329,-7.8813,0.32751
0.0748,0.1151,-7.8617,0.33726
0.0749,0.09715,-7.8233,0.34646
0.075,0.079722,-7.7642,0.35492
0.0751,0.061662,-7.6888,0.36328
0.0752,0.042503,-7.599,0.37176
0.0753,0.022871,-7.4935,0.38001
0.0754,0.002373,-7.3761,0.3883
0.0755,-0.019575,-7.2504,0.39698
0.0756,-0.042081,-7.1124,0.40557
0.0757,-0.064353,-6.9577,0.41371
0.0758,-0.086729,-6.7852,0.42166
0.0759,-0.10906,-6.5909,0.42937
0.076,-0.13085,-6.3701,0.43663
0.0761,-0.15253,-6.1231,0.44374
