0.05,0.34969,-0.75135,0.37407
0.0501,0.37634,-0.75075,0.3498
0.0502,0.40224,-0.74883,0.32517
0.0503,0.4273,-0.7456,0.3002
0.0504,0.45148,-0.74107,0.27493
0.0505,0.47473,-0.73524,0.24937
0.0506,0.49706,-0.72814,0.22351
0.0507,0.51851,-0.71983,0.19735
0.0508,0.53915,-0.7104,0.17084
0.0509,0.55905,-0.69996,0.144
0.051,0.57829,-0.68861,0.11683
0.0511,0.59694,-0.67649,0.089352
0.0512,0.61504,-0.66369,0.061588
0.0513,0.63258,-0.65028,0.03357
0.0514,0.88587,-0.63335,0.002781
0.0515,1.0165,-0.61657,-0.027894
0.0516,1.1082,-0.59945,-0.058372
0.0517,1.167,-0.58183,-0.088656
0.0518,1.1899,-0.56277,-0.12009
0.0519,1.1882,-0.54422,-0.15057
0.052,1.1732,-0.52703,-0.17844
0.0521,1.1407,-0.50892,-0.20623
0.0522,1.0905,-0.48942,-0.23466
0.0523,1.0301,-0.47041,-0.26116
0.0524,0.95737,-0.45158,-0.28602
0.0525,0.86339,-0.43153,-0.31119
0.0526,0.74816,-0.41101,-0.33566
0.0527,0.61035,-0.39058,-0.35869
0.0528,0.44501,-0.3696,-0.38137
0.0529,0.2592,-0.34897,-0.40283
0.053,0.064292,-0.32984,-0.42144
0.0531,-0.14089,-0.31113,-0.43857
0.0532,-0.35991,-0.29188,-0.45562
0.0533,-0.59151,-0.27275,-0.47176
0.0534,-0.84062,-0.25348,-0.48728
0.0535,-1.1146,-0.23327,-0.50344
0.0536,-1.4106,-0.21305,-0.51909
0.0537,-1.7267,-0.19363,-0.53313
0.0538,-2.0704,-0.17425,-0.54649
0.0539,-2.443,-0.15518,-0.5588
0.054,-2.836,-0.13728,-0.56868
0.0541,-3.246,-0.1195,-0.5774
0.0542,-3.6702,-0.10098,-0.58599
0.0543,-4.0988,-0.082972,-0.59263
0.0544,-4.5284,-0.06567,-0.59684
0.0545,-4.9646,-0.047548,-0.60068
0.0546,-5.4075,-0.028998,-0.60364
0.0547,-5.8531,-0.011655,-0.60358
0.0548,-6.3056,0.0048303,-0.60105
0.0549,-6.7688,0.021045,-0.59705
0.055,-7.2396,0.036126,-0.59045
0.0551,-7.7204,0.050335,-0.58168
0.0552,-8.2173,0.065154,-0.57292
0.0553,-8.7268,0.080322,-0.56402
0.0554,-9.2417,0.094845,-0.5537
0.0555,-9.7629,0.1092,-0.54275
0.0556,-10.291,0.12364,-0.5316
0.0557,-10.821,0.13717,-0.51897
0.0558,-11.355,0.14982,-0.50483
0.0559,-11.897,0.16235,-0.49028
0.056,-12.443,0.17446,-0.47481
0.0561,-12.988,0.18597,-0.45799
0.0562,-13.536,0.19771,-0.44076
0.0563,-14.083,0.20979,-0.42312
0.0564,-14.627,0.22172,-0.40414
0.0565,-15.165,0.23392,-0.38423
0.0566,-15.697,0.24657,-0.36355
0.0567,-16.216,0.25874,-0.34082
0.0568,-16.723,0.27028,-0.31584
0.0569,-17.222,0.28196,-0.28995
0.057,-17.714,0.29367,-0.26326
0.0571,-18.199,0.30491,-0.23558
0.0572,-18.682,0.31601,-0.20792
0.0573,-19.162,0.32674,-0.18054
