0.05,0.57971,-0.00076428,-0.54972
0.0501,0.56701,0.023443,-0.56188
0.0502,0.55331,0.047603,-0.57338
0.0503,0.53865,0.071687,-0.58421
0.0504,0.52306,0.095663,-0.59437
0.0505,0.5066,0.11949,-0.60381
0.0506,0.48932,0.14312,-0.61253
0.0507,0.47128,0.16651,-0.62049
0.0508,0.45253,0.18963,-0.62768
0.0509,0.43311,0.21244,-0.63405
0.051,0.41309,0.23488,-0.6396
0.0511,0.3925,0.25694,-0.6443
0.0512,0.37139,0.27857,-0.64813
0.0513,0.34981,0.29975,-0.65108
0.0514,0.3278,0.32048,-0.65313
0.0515,0.30541,0.34074,-0.65429
0.0516,0.28267,0.36052,-0.65453
0.0517,0.25963,0.37979,-0.65385
0.0518,0.23633,0.39856,-0.65224
0.0519,0.2128,0.41679,-0.64969
0.052,0.18909,0.43449,-0.6462
0.0521,0.16522,0.45164,-0.64175
0.0522,0.14122,0.46823,-0.63633
0.0523,0.11712,0.48424,-0.62991
0.0524,0.092961,0.49966,-0.62247
0.0525,0.068755,0.51447,-0.61399
0.0526,0.044532,0.52864,-0.60446
0.0527,0.020315,0.54215,-0.59386
0.0528,-0.0038719,0.55498,-0.5822
0.0529,-0.028006,0.5671,-0.56949
0.053,-0.052063,0.5785,-0.55573
0.0531,-0.076018,0.58915,-0.54098
0.0532,-0.099843,0.59904,-0.52526
0.0533,-0.12351,0.60815,-0.50862
0.0534,-0.14698,0.61648,-0.49111
0.0535,-0.17023,0.624,-0.4728
0.0536,-0.19321,0.63072,-0.45375
0.0537,-0.2159,0.63662,-0.43403
0.0538,-0.23825,0.6417,-0.41369
0.0539,-0.26022,0.64596,-0.39282
0.054,-0.28179,0.6494,-0.37147
0.0541,-0.30291,0.65201,-0.3497
0.0542,-0.32358,0.65379,-0.32757
0.0543,-0.34378,0.65473,-0.30513
0.0544,-0.36349,0.6548,-0.28242
0.0545,-0.38268,0.654,-0.25946
0.0546,-0.40134,0.65228,-0.2363
0.0547,-0.41944,0.64963,-0.21294
0.0548,-0.43698,0.64602,-0.18941
0.0549,-0.45394,0.64142,-0.16573
0.055,-0.47031,0.63579,-0.14189
0.0551,-0.48609,0.62912,-0.11792
0.0552,-0.50125,0.62138,-0.093835
0.0553,-0.51579,0.61255,-0.069646
0.0554,-0.52969,0.60262,-0.045378
0.0555,-0.54293,0.5916,-0.021058
0.0556,-1.9857,0.66039,1.4082
0.0557,-2.8218,0.69227,2.2823
0.0558,-3.551,0.71674,3.0857
0.0559,-4.2469,0.74712,3.876
0.056,-4.8956,0.78609,4.6323
0.0561,-5.4561,0.81558,5.3287
0.0562,-5.9568,0.83236,5.9966
0.0563,-6.4853,0.8587,6.7011
0.0564,-7.0794,0.90119,7.474
0.0565,-7.6973,0.93964,8.295
0.0566,-8.2977,0.9671,9.13
0.0567,-8.88,0.99166,9.9698
0.0568,-9.4303,1.0127,10.805
0.0569,-9.9459,1.0323,11.621
0.057,-10.378,1.0507,12.371
0.0571,-10.73,1.0629,13.064
0.0572,-11.053,1.0684,13.751
0.0573,-11.381,1.0744,14.463
0.0574,-11.73,1.0845,15.211
0.0575,-12.096,1.0938,15.999
0.0576,-12.45,1.0968,16.806
0.0577,-12.787,1.0987,17.61
0.0578,-13.109,1.1015,18.415
0.0579,-13.403,1.1045,19.207
0.058,-13.615,1.107,19.928
0.0581,-13.697,1.107,20.531
0.0582,-13.668,1.1037,21.03
0.0583,-13.577,1.1026,21.468
0.0584,-13.448,1.1047,21.866
0.0585,-13.284,1.1,22.239
0.0586,-13.113,1.0858,22.618
0.0587,-12.975,1.0727,23.031
0.0588,-12.879,1.0648,23.485
0.0589,-12.796,1.0538,23.96
0.059,-12.697,1.0373,24.429
0.0591,-12.571,1.0206,24.874
0.0592,-12.411,1.0032,25.291
0.0593,-12.189,0.98114,25.652
0.0594,-11.882,0.95537,25.933
0.0595,-11.505,0.92673,26.146
0.0596,-11.093,0.89351,26.327
0.0597,-10.669,0.85807,26.497
0.0598,-10.246,0.82513,26.662
0.0599,-9.8323,0.79445,26.828
0.06,-9.4118,0.76474,26.98
0.0601,-8.958,0.73734,27.087
0.0602,-8.4587,0.7115,27.135
0.0603,-7.9105,0.68381,27.123
0.0604,-7.2952,0.65249,27.034
0.0605,-6.5997,0.61643,26.856
0.0606,-5.8431,0.57552,26.607
0.0607,-5.0653,0.53336,26.325
0.0608,-4.2961,0.49259,26.038
0.0609,-3.5547,0.45028,25.768
0.061,-2.8578,0.40523,25.533
0.0611,-2.213,0.36145,25.336
0.0612,-1.6045,0.31945,25.16
0.0613,-0.99686,0.2745,24.973
0.0614,-0.3561,0.22545,24.74
